"pt","NB_km","NB_ipcw","bias_km","bias_ipcw","ci_km_lower","ci_km_upper","ci_ipcw_lower","ci_ipcw_upper","NB_True","cover_km","cover_ipcw"
0.05,0.298793274837159,0.33044519496466,0.0733107251628408,0.0416588050353398,0.25621548059033,0.339754115212443,0.289469997393295,0.372250889675503,0.372104,FALSE,TRUE
0.1,0.27626576795162,0.303816915067768,0.0715142320483798,0.0439630849322324,0.235837025675889,0.317392382986072,0.26180784882473,0.347841998239277,0.34778,FALSE,TRUE
0.25,0.24578321921716,0.256679452606154,0.0431771141161736,0.0322808807271797,0.200873448205161,0.292864456741875,0.211846997667474,0.303017155682767,0.288960333333333,TRUE,TRUE
0.5,0.162442531848018,0.165320846980568,0.0512294681519816,0.0483511530194322,0.113652333775343,0.212451210367007,0.119562140073854,0.211639725470969,0.213672,FALSE,FALSE
0.75,0.0294138075338711,0.0629753052785111,0.118455192466129,0.0848936947214888,-0.0564834948692643,0.109344356511124,0.00314425646498638,0.120202840249203,0.147869,FALSE,FALSE
0.01,0.351107827634385,0.396402791813671,0.0432715865070289,-0.0020233776722573,0.312355834964709,0.389297448586207,0.352369058599223,0.43467663716244,0.394379414141414,FALSE,TRUE
0.05,0.325994964902497,0.369026682654236,0.0461090350975025,0.0030773173457635,0.286611202136437,0.365413172072055,0.325685714796144,0.411813408753394,0.372104,FALSE,TRUE
0.1,0.303607061913205,0.342426095587929,0.0441729380867952,0.00535390441207145,0.263691903301549,0.346515994811757,0.300448701611274,0.388176483560539,0.34778,FALSE,TRUE
0.25,0.255205897786617,0.28299140237633,0.0337544355467165,0.00596893095700329,0.212794074347626,0.300192431557427,0.237481539259978,0.327438167903693,0.288960333333333,TRUE,TRUE
0.5,0.190169872032552,0.201500966449789,0.0235021279674479,0.0121710335502115,0.142917936705545,0.239975290473191,0.150076006984561,0.253803576743586,0.213672,TRUE,TRUE
0.75,0.185837728986533,0.14370323677855,-0.0379687289865329,0.00416576322145015,0.147704405457262,0.228,0.0467341886464478,0.226926062997055,0.147869,TRUE,TRUE
0.01,0.361605159013716,0.420325966023296,0.0327742551276984,-0.0259465518818817,0.323190237959078,0.398745235457219,0.374851797228044,0.459268531305332,0.394379414141414,TRUE,TRUE
0.05,0.345982015754955,0.397757515656094,0.0261219842450452,-0.0256535156560939,0.305063115760748,0.385741586251808,0.351920385856486,0.439448489959775,0.372104,TRUE,TRUE
0.1,0.322602527515065,0.369964882886866,0.0251774724849348,-0.0221848828868663,0.279850740992744,0.36233418240413,0.323024182125451,0.411128439315985,0.34778,TRUE,TRUE
0.25,0.268110748160745,0.308275090031854,0.0208495851725884,-0.0193147566985208,0.220859750172248,0.311814368282867,0.256038265422468,0.353986233626092,0.288960333333333,TRUE,TRUE
0.5,0.193796214185812,0.221645785814144,0.0198757858141875,-0.00797378581414393,0.136980489072046,0.242429664732148,0.164854748737709,0.272773837302023,0.213672,TRUE,TRUE
0.75,0.131544453398691,0.150274541706487,0.0163245466013091,-0.00240554170648713,0.0655316314633189,0.205145832088764,0.0854316255387296,0.220398507116168,0.147869,TRUE,TRUE
0.01,0.32141357777822,0.380236981599135,0.0729658363631937,0.0141424325422791,0.282922008976196,0.357100615257038,0.339393094930299,0.421094487800122,0.394379414141414,FALSE,TRUE
0.05,0.311641907612638,0.363377204627123,0.060462092387362,0.00872679537287674,0.274687227796851,0.349146594518875,0.3211938941957,0.405702833488023,0.372104,FALSE,TRUE
0.1,0.291939693620086,0.339975841084046,0.0558403063799144,0.00780415891595354,0.255332940945643,0.331566525642502,0.298380699895732,0.383211014845496,0.34778,FALSE,TRUE
0.25,0.248063360315407,0.281505744987635,0.0408969730179266,0.00745458834569807,0.205705553487921,0.289729945463095,0.238398488590915,0.32609055669559,0.288960333333333,TRUE,TRUE
0.5,0.249001880155587,0.247828809255193,-0.0353298801555866,-0.0341568092551928,0.208370539835688,0.296396971646943,0.20370234603073,0.294524675701779,0.213672,TRUE,TRUE
0.75,0.180013218046631,0.169483866981829,-0.0321442180466309,-0.0216148669818295,0.139203845413558,0.218547210293063,0.126083524215313,0.214200721045236,0.147869,TRUE,TRUE
0.01,0.338908555977314,0.390015558224594,0.0554708581640997,0.00436385591682026,0.301045967671326,0.377969743945537,0.344910179945211,0.434826810249541,0.394379414141414,FALSE,TRUE
0.05,0.318820346124872,0.367702796014606,0.053283653875128,0.00440120398539412,0.276939885037699,0.359182118683667,0.321980887444977,0.413864282629756,0.372104,FALSE,TRUE
0.1,0.300349108265515,0.345171945501158,0.0474308917344846,0.00260805449884238,0.258246788508074,0.342903099892188,0.299168045321688,0.392297965087625,0.34778,FALSE,TRUE
0.25,0.240099275757014,0.276171503814009,0.048861057576319,0.0127888295193242,0.194269579181884,0.283860336267101,0.227962069547011,0.324636931648498,0.288960333333333,FALSE,TRUE
0.5,0.204533215524499,0.22452418453375,0.00913878447550076,-0.0108521845337499,0.155686498047301,0.249175023573031,0.174571124240307,0.276215740698383,0.213672,TRUE,TRUE
0.75,0.144602341126995,0.15657148434476,0.0032666588730049,-0.00870248434475987,0.0819974692349094,0.198891994767004,0.0864139728665901,0.215158393219454,0.147869,TRUE,TRUE
0.01,0.344325758805646,0.410949524455718,0.0500536553357683,-0.016570110314304,0.305711359159581,0.384849568670528,0.366447577783069,0.456587851493051,0.394379414141414,FALSE,TRUE
0.05,0.325063802639583,0.386945568035416,0.0470401973604174,-0.014841568035416,0.281484762955948,0.36806484826503,0.340200615096939,0.432686501620577,0.372104,FALSE,TRUE
0.1,0.30398680102308,0.36093240409549,0.0437931989769201,-0.0131524040954903,0.259593239061256,0.346888331221326,0.312415317202971,0.410155001742174,0.34778,FALSE,TRUE
0.25,0.264478990992602,0.307218369993311,0.0244813423407309,-0.0182580366599774,0.218141301551884,0.314216334523452,0.257383622878704,0.355599104524129,0.288960333333333,TRUE,TRUE
0.5,0.19480828769709,0.228047956134278,0.0188637123029101,-0.0143759561342781,0.146087606319098,0.245497168700094,0.175735200298845,0.279911442352428,0.213672,TRUE,TRUE
0.75,0.184177496479543,0.185100083443801,-0.0363084964795427,-0.0372310834438008,0.131826924638469,0.229333506296153,0.133666822962273,0.23168336852413,0.147869,TRUE,TRUE
0.01,0.378010490634344,0.419696417910237,0.0163689235070699,-0.0253170037688225,0.342843475134231,0.417191072825392,0.380994550902104,0.458948506445593,0.394379414141414,TRUE,TRUE
0.05,0.364388566217431,0.400102897352615,0.00771543378256945,-0.0279988973526146,0.324470084408528,0.40530289644216,0.358647294264179,0.439968709483688,0.372104,TRUE,TRUE
0.1,0.351802478090388,0.38081161839663,-0.0040224780903883,-0.0330316183966304,0.309460536205717,0.396961563625856,0.336226758778953,0.423855021240323,0.34778,TRUE,TRUE
0.25,0.296015143907181,0.310328620285745,-0.0070548105738476,-0.0213682869524113,0.250826867974299,0.34099542285307,0.268083166713103,0.352439859696581,0.288960333333333,TRUE,TRUE
0.5,0.184101614756623,0.192560645027674,0.029570385243377,0.0211113549723263,0.132257015321709,0.237663080603942,0.140384306833837,0.241009108325707,0.213672,TRUE,TRUE
0.75,0.0964402938488509,0.148353522692173,0.051428706151149,-0.000484522692172723,0.032478876100708,0.159086952135123,0.0848692923854957,0.192517905084197,0.147869,TRUE,TRUE
0.01,0.352514312845102,0.431606993464299,0.0418651012963118,-0.0372275793228844,0.315137420728477,0.394643374255493,0.385389786894002,0.483920679714444,0.394379414141414,TRUE,TRUE
0.05,0.326341871631821,0.403518737698901,0.045762128368179,-0.0314147376989014,0.288513240977574,0.371204780695877,0.356589278710315,0.455410356735491,0.372104,FALSE,TRUE
0.1,0.311477617354306,0.382750977796196,0.0363023826456944,-0.0349709777961959,0.271005820240328,0.358562403240414,0.333656115283772,0.437854952088456,0.34778,TRUE,TRUE
0.25,0.24438442605067,0.308955903221452,0.0445759072826638,-0.0199955698881187,0.199998132585282,0.296687910383123,0.256989433614077,0.365072365598177,0.288960333333333,TRUE,TRUE
0.5,0.179934796077031,0.22636784873195,0.0337372039229689,-0.0126958487319504,0.118508542914588,0.24441837381137,0.174070411355986,0.284298998872857,0.213672,TRUE,TRUE
0.75,0.109402135830701,0.158097026218367,0.038466864169299,-0.0102280262183676,0.0214792005111229,0.185045844766435,0.084774512101178,0.225360820504725,0.147869,TRUE,TRUE
0.01,0.333915091428972,0.424391315604813,0.0604643227124418,-0.0300119014633993,0.300980778733908,0.374600275726476,0.372469136884098,0.469080477791226,0.394379414141414,FALSE,TRUE
0.05,0.313725081453066,0.398925840644583,0.0583789185469336,-0.0268218406445828,0.277476497325922,0.35789777011572,0.346193722510955,0.445730037830198,0.372104,FALSE,TRUE
0.1,0.287303767902323,0.369809474033972,0.0604762320976769,-0.0220294740339721,0.248699365689079,0.328617351264221,0.314527555077461,0.415810153820947,0.34778,FALSE,TRUE
0.25,0.239458706773576,0.308704757710583,0.0495016265597574,-0.0197444243772497,0.192930107032779,0.282945937497754,0.251636037752974,0.354636453366217,0.288960333333333,FALSE,TRUE
0.5,0.1588463883873,0.222425104155845,0.0548256116127001,-0.00875310415584524,0.108952543221242,0.212276465165529,0.160675406828569,0.276191664990874,0.213672,FALSE,TRUE
0.75,0.145960216401725,0.194205658196813,0.00190878359827457,-0.0463366581968134,0.0752007471114001,0.219174276327102,0.126738745962084,0.254842355952062,0.147869,TRUE,TRUE
0.01,0.320241328057758,0.370277912777972,0.0741380860836566,0.0241015013634424,0.286152447388631,0.357220836723716,0.33248106027857,0.413133104172938,0.394379414141414,FALSE,TRUE
0.05,0.29786138775361,0.345728231956566,0.0742426122463899,0.0263757680434337,0.260938945752229,0.337015024585318,0.305387720041324,0.388314004406711,0.372104,FALSE,TRUE
0.1,0.274576354038206,0.31751838762993,0.0732036459617939,0.0302616123700701,0.237725379960466,0.317613772535055,0.275693929609751,0.362354367612136,0.34778,FALSE,TRUE
0.25,0.224198433296908,0.253016240313968,0.0647619000364253,0.035944093019365,0.179304007109866,0.266379998845695,0.207548324287785,0.296410566464141,0.288960333333333,FALSE,TRUE
0.5,0.2012318667098,0.203233187866375,0.0124401332902001,0.0104388121336252,0.159404961525371,0.24710608471745,0.155239215620518,0.247292545195254,0.213672,TRUE,TRUE
0.75,0.134586460596719,0.107404485262601,0.0132825394032807,0.0404645147373987,0.0776624379639197,0.183286511207972,0.029076078749287,0.170271539328974,0.147869,TRUE,TRUE
0.01,0.348610311510684,0.412714375457172,0.0457691026307303,-0.0183349613157582,0.315062387349285,0.387978849796877,0.370735874312244,0.452628167094398,0.394379414141414,FALSE,TRUE
0.05,0.322569719691721,0.383063387162509,0.0495342803082794,-0.010959387162509,0.285101040117608,0.361216704478949,0.339237004407267,0.425526756975872,0.372104,FALSE,TRUE
0.1,0.305670437755008,0.363122532855254,0.0421095622449925,-0.0153425328552537,0.265145008266188,0.347397760164667,0.31904509277764,0.406504354788206,0.34778,FALSE,TRUE
0.25,0.261095117408658,0.305596485381768,0.0278652159246751,-0.0166361520484344,0.215450510634364,0.308932099914686,0.257648048363192,0.356528032780657,0.288960333333333,TRUE,TRUE
0.5,0.224111489091962,0.24703268552152,-0.0104394890919617,-0.03336068552152,0.17770065844022,0.270504935250412,0.197706151075054,0.293310394210584,0.213672,TRUE,TRUE
0.75,0.176622497294025,0.17432651669242,-0.0287534972940255,-0.0264575166924201,0.142836487697781,0.208444745072669,0.137993267112861,0.207210364122477,0.147869,TRUE,TRUE
0.01,0.324885645969795,0.387662182959308,0.0694937681716187,0.00671723118210571,0.288687074407528,0.364199611874776,0.348646415712021,0.431399323137253,0.394379414141414,FALSE,TRUE
0.05,0.304629775668029,0.364097609539886,0.0674742243319708,0.00800639046011364,0.267794327219171,0.344688815125582,0.323439420116418,0.407260058048678,0.372104,FALSE,TRUE
0.1,0.284113256265616,0.339571297073504,0.0636667437343844,0.00820870292649595,0.243901092755555,0.327571276357793,0.295812388039173,0.384215879822529,0.34778,FALSE,TRUE
0.25,0.24296874578339,0.283403796692081,0.0459915875499435,0.00555653664125216,0.196000416611719,0.290519999501347,0.235511601308426,0.33537891970669,0.288960333333333,TRUE,TRUE
0.5,0.169160070785134,0.206397301084048,0.0445119292148663,0.00727469891595156,0.117186488716908,0.224298437326644,0.152453203975238,0.258856048170968,0.213672,TRUE,TRUE
0.75,0.158138766012205,0.182320258667347,-0.0102697660122052,-0.0344512586673472,0.0972639215146983,0.212035058360275,0.130656849337201,0.232338581356537,0.147869,TRUE,TRUE
0.01,0.349398026626013,0.412408684289052,0.0449813875154008,-0.0180292701476382,0.311403573416214,0.385826919106471,0.36973411715018,0.451429367025091,0.394379414141414,FALSE,TRUE
0.05,0.337618335766185,0.394761313274361,0.0344856642338154,-0.0226573132743613,0.297976961221291,0.375195240763233,0.351944000077299,0.437259325195286,0.372104,TRUE,TRUE
