"pt","NB_km","NB_ipcw","bias_km","bias_ipcw","ci_km_lower","ci_km_upper","ci_ipcw_lower","ci_ipcw_upper","NB_True","cover_km","cover_ipcw"
0.5,0.233598720711955,0.233789962193449,-0.0212667207119549,-0.0214579621934486,0.193640356492112,0.273919079851157,0.193953377970407,0.273378027998885,0.212332,TRUE,TRUE
0.75,0.162210316451354,0.163844054485982,-0.0145783164513537,-0.016212054485982,0.116821456159648,0.198810306055638,0.115703196473391,0.203058026186713,0.147632,TRUE,TRUE
0.01,0.409369972309132,0.406960042811527,-0.0157017298848892,-0.0132918003872842,0.370606704526931,0.447316696793705,0.369654453146401,0.442553650984626,0.393668242424242,TRUE,TRUE
0.05,0.388231628808124,0.384901267747604,-0.0170386288081237,-0.0137082677476035,0.348197410215029,0.428054819731907,0.346675915758743,0.423299942060115,0.371193,TRUE,TRUE
0.1,0.368714175629071,0.362779882289874,-0.0218682867401826,-0.0159339934009852,0.327568255646236,0.408720160728459,0.322296359951215,0.401417114603768,0.346845888888889,TRUE,TRUE
0.25,0.294403202514532,0.293308222974123,-0.00686520251453221,-0.00577022297412305,0.253284324431662,0.335731166162848,0.251530955962045,0.333649933890482,0.287538,TRUE,TRUE
0.5,0.234687586886383,0.229573493895378,-0.022355586886383,-0.0172414938953779,0.197489192892099,0.271983348709004,0.188709381562603,0.269127986363882,0.212332,TRUE,TRUE
0.75,0.177068729379257,0.170104433049065,-0.0294367293792571,-0.022472433049065,0.136972483875752,0.215146470441957,0.127634925341022,0.208968757130846,0.147632,TRUE,TRUE
0.01,0.402372433284898,0.399108693999974,-0.00870419086065577,-0.00544045157573164,0.368395803350662,0.444192006971783,0.364706590623711,0.44010123775405,0.393668242424242,TRUE,TRUE
0.05,0.376833201232164,0.373683513688582,-0.00564020123216369,-0.00249051368858161,0.340290238495777,0.418395260835531,0.337996159285067,0.415099045318554,0.371193,TRUE,TRUE
0.1,0.349941622717322,0.350675890758802,-0.00309573382843303,-0.00383000186991322,0.311966870697811,0.391490551296765,0.313668066438602,0.391786609199474,0.346845888888889,TRUE,TRUE
0.25,0.29317868536191,0.297038671102661,-0.00564068536191031,-0.0095006711026609,0.256804601173753,0.338747179038458,0.258881631045636,0.341475290013804,0.287538,TRUE,TRUE
0.5,0.219108453811287,0.221575634221863,-0.00677645381128661,-0.00924363422186344,0.180641803608078,0.261031529004246,0.184685616662549,0.263762349094849,0.212332,TRUE,TRUE
0.75,0.157437189573658,0.166161331994853,-0.00980518957365778,-0.0185293319948525,0.117484670799735,0.204283451695734,0.126891803976719,0.208653940870909,0.147632,TRUE,TRUE
0.01,0.391940276437824,0.393172324474646,0.00172796598641878,0.000495917949596469,0.356372072399047,0.431210211544962,0.356096204829119,0.431984472552521,0.393668242424242,TRUE,TRUE
0.05,0.372222582952056,0.372897960681213,-0.00102958295205585,-0.00170496068121312,0.336206563031175,0.414076661879391,0.335989344806814,0.415570336587797,0.371193,TRUE,TRUE
0.1,0.344534772736251,0.345771876958505,0.00231111615263746,0.00107401193038414,0.306384324503742,0.387692871244127,0.306231799967882,0.388205916834532,0.346845888888889,TRUE,TRUE
0.25,0.291193578602712,0.28958674481735,-0.00365557860271243,-0.00204874481735007,0.249247582301161,0.336770537799463,0.246518509678361,0.332293335970655,0.287538,TRUE,TRUE
0.5,0.243410748106115,0.237093710851534,-0.0310787481061147,-0.0247617108515336,0.199666614789121,0.287071884542113,0.193845932334355,0.279689573296206,0.212332,TRUE,TRUE
0.75,0.150879728347521,0.15582117421861,-0.00324772834752102,-0.00818917421861023,0.103083002252252,0.194989345278548,0.110346109351738,0.198072692962792,0.147632,TRUE,TRUE
0.01,0.428957114571694,0.42790285767023,-0.0352888721474514,-0.0342346152459873,0.387771905923301,0.468666023671238,0.38611664657773,0.466461827411157,0.393668242424242,TRUE,TRUE
0.05,0.404920267211991,0.405330222055625,-0.0337272672119907,-0.0341372220556254,0.360463769571704,0.443959521042301,0.360653029379801,0.443535185466434,0.371193,TRUE,TRUE
0.1,0.374436411574215,0.377682957651026,-0.027590522685326,-0.0308370687621373,0.330511438664785,0.414766364598973,0.335301337948594,0.41921133903584,0.346845888888889,TRUE,TRUE
0.25,0.320143840838268,0.321518594439837,-0.0326058408382678,-0.033980594439837,0.277504741986516,0.365959224189703,0.278404021110503,0.367102790518435,0.287538,TRUE,TRUE
0.5,0.224271368592122,0.227752845194879,-0.0119393685921217,-0.0154208451948787,0.181882414441466,0.265947809438124,0.185739536066423,0.268432725345232,0.212332,TRUE,TRUE
0.75,0.177999028663561,0.180101833271488,-0.0303670286635607,-0.0324698332714883,0.137649568439785,0.216620457046049,0.139800418904647,0.214891282666629,0.147632,TRUE,TRUE
0.01,0.398759230166013,0.398488034257442,-0.00509098774177053,-0.00481979183319919,0.364545506086983,0.437752182205653,0.362871616031437,0.43618996047138,0.393668242424242,TRUE,TRUE
0.05,0.375869784463332,0.377598148545827,-0.00467678446333197,-0.00640514854582674,0.337739733867338,0.416692003568376,0.339676792405595,0.416889414082509,0.371193,TRUE,TRUE
0.1,0.352022857529637,0.358548396709983,-0.00517696864074846,-0.0117025078210936,0.314799934312076,0.392611982123907,0.319768046930949,0.398423965309901,0.346845888888889,TRUE,TRUE
0.25,0.301162976770141,0.310115577014691,-0.0136249767701411,-0.0225775770146905,0.262547280716364,0.34224989955614,0.270114151130182,0.349577432965776,0.287538,TRUE,TRUE
0.5,0.236351179348459,0.239022276717185,-0.0240191793484595,-0.0266902767171849,0.197417766179404,0.275830664122493,0.198902782168944,0.279531879244516,0.212332,TRUE,TRUE
0.75,0.17895091340449,0.18025842121977,-0.0313189134044903,-0.0326264212197704,0.140732970183091,0.219888477741318,0.138229202698623,0.221210684564986,0.147632,TRUE,TRUE
0.01,0.399454677574896,0.394583942356025,-0.00578643515065386,-0.000915699931782921,0.361972422394361,0.434858367186175,0.356905268669721,0.429532091380772,0.393668242424242,TRUE,TRUE
0.05,0.375280219707199,0.371181031418305,-0.00408721970719894,1.19685816947768e-05,0.337014262451716,0.412165396603559,0.332264641186405,0.405820895542737,0.371193,TRUE,TRUE
0.1,0.353245157540491,0.347542561552497,-0.00639926865160201,-0.000696672663608344,0.310684125172967,0.392668719112727,0.306317648279363,0.384344083895662,0.346845888888889,TRUE,TRUE
0.25,0.287570807886844,0.287238526104988,-3.28078868437331e-05,0.000299473895011892,0.246119849372326,0.328812545028722,0.24478796838071,0.328186523419578,0.287538,TRUE,TRUE
0.5,0.185712670725043,0.188064079909671,0.0266193292749568,0.0242679200903285,0.143420284333598,0.233886877502423,0.144512522638736,0.233920750014617,0.212332,TRUE,TRUE
0.75,0.127719410281931,0.129129809455188,0.0199125897180695,0.0185021905448118,0.0752095056811468,0.178843041575763,0.0737932057723482,0.180079050091011,0.147632,TRUE,TRUE
0.01,0.378047802753996,0.37874924800194,0.0156204396702468,0.0149189944223025,0.342350827253139,0.418078840752804,0.341617168458583,0.41912895986695,0.393668242424242,TRUE,TRUE
0.05,0.35734192455791,0.359139192406712,0.0138510754420901,0.0120538075932878,0.321521959476267,0.39847222124913,0.321648220182053,0.400090977964629,0.371193,TRUE,TRUE
0.1,0.337018678045261,0.337266104645529,0.00982721084362792,0.00957978424336003,0.299850836283781,0.378232919123855,0.29914933024653,0.380387915111788,0.346845888888889,TRUE,TRUE
0.25,0.274530823409723,0.276379329394412,0.0130071765902774,0.0111586706055885,0.234694927479404,0.317759446057348,0.235214058604633,0.318419784153976,0.287538,TRUE,TRUE
0.5,0.210653317954531,0.205591690103407,0.00167868204546864,0.00674030989659294,0.174845917546504,0.251212266468836,0.165132227071416,0.248511675343226,0.212332,TRUE,TRUE
0.75,0.146880616047973,0.141442155095275,0.000751383952027118,0.00618984490472496,0.106141504232219,0.185961241503955,0.0959320009073822,0.18383772955341,0.147632,TRUE,TRUE
0.01,0.372306702710357,0.373601007601935,0.0213615397138852,0.0200672348223078,0.334481191927788,0.410364982522541,0.335762430456397,0.4098805786122,0.393668242424242,TRUE,TRUE
0.05,0.349963431363696,0.348537942447857,0.021229568636304,0.0226550575521427,0.312572792073147,0.391138512512794,0.310791035373409,0.387172220759023,0.371193,TRUE,TRUE
0.1,0.328379432153471,0.327764840301978,0.0184664567354184,0.0190810485869106,0.288495820219,0.367826264288689,0.288188178626436,0.36765272623807,0.346845888888889,TRUE,TRUE
0.25,0.251697159004301,0.256044528187162,0.0358408409956987,0.0314934718128376,0.212506122540088,0.292970321849169,0.215441476908975,0.297136506715785,0.287538,TRUE,TRUE
0.5,0.197210022538747,0.200803751035042,0.0151219774612533,0.0115282489649582,0.157009899967926,0.237243052442202,0.159465500389049,0.242320973919522,0.212332,TRUE,TRUE
0.75,0.171264285714286,0.179347120456673,-0.0236322857142856,-0.0317151204566726,0.138015562393888,0.2054376,0.148804369471802,0.210914354779177,0.147632,TRUE,FALSE
0.01,0.375891120545348,0.374621996621794,0.0177771218788946,0.0190462458024485,0.333498989272881,0.414738031931363,0.331758568717785,0.411655896168414,0.393668242424242,TRUE,TRUE
0.05,0.353252957998218,0.353039171257613,0.0179400420017821,0.0181538287423873,0.310353401350566,0.394265056995918,0.310138281353129,0.393013247587203,0.371193,TRUE,TRUE
0.1,0.318000756819248,0.320752495316057,0.0288451320696406,0.0260933935728322,0.274998205727111,0.355285264419551,0.276927385439688,0.359086542919702,0.346845888888889,TRUE,TRUE
0.25,0.26426308848399,0.266320582028035,0.0232749115160095,0.0212174179719648,0.220422173881094,0.305260669096632,0.219188506856611,0.306559551195402,0.287538,TRUE,TRUE
0.5,0.180526283507517,0.180614003066727,0.0318057164924832,0.0317179969332732,0.132095668463516,0.224264854585055,0.13115958987638,0.223287013037038,0.212332,TRUE,TRUE
0.75,0.113538025899908,0.10900244627625,0.0340939741000923,0.0386295537237502,0.0539603162857341,0.16937963405517,0.0432103631100787,0.166073374738429,0.147632,TRUE,TRUE
0.01,0.415419192272052,0.412688335755479,-0.0217509498478093,-0.0190200933312367,0.379195550585238,0.451669182176534,0.375922759954839,0.44936348918629,0.393668242424242,TRUE,TRUE
0.05,0.395282736915703,0.393241729976701,-0.0240897369157028,-0.0220487299767009,0.357498294790176,0.432090456979261,0.354417574657246,0.430373216270517,0.371193,TRUE,TRUE
0.1,0.373679635864167,0.372568842066466,-0.026833746975278,-0.0257229531775775,0.334123855082857,0.409570479524276,0.333047061193685,0.408673199090683,0.346845888888889,TRUE,TRUE
0.25,0.309032766531781,0.307814412637656,-0.0214947665317812,-0.0202764126376563,0.268286387242962,0.347735728002513,0.266471646727247,0.34328420497959,0.287538,TRUE,TRUE
0.5,0.22245117820108,0.228630712501693,-0.0101191782010798,-0.0162987125016935,0.183401269607208,0.256902168150366,0.187598269143745,0.264269985095819,0.212332,TRUE,TRUE
0.75,0.148225654477725,0.146436045603374,-0.000593654477724609,0.0011959543966259,0.108553425183165,0.185966193438484,0.102639431571442,0.184303433427047,0.147632,TRUE,TRUE
0.01,0.40121772920469,0.399758737417179,-0.0075494867804477,-0.00609049499293662,0.360383906772258,0.439658508530351,0.359633157924085,0.438148731695615,0.393668242424242,TRUE,TRUE
0.05,0.375437589329362,0.373530887612989,-0.00424458932936211,-0.00233788761298886,0.335415191606069,0.415748426662714,0.332412951899768,0.412681393229022,0.371193,TRUE,TRUE
0.1,0.347329083410656,0.347825618242309,-0.000483194521766872,-0.000979729353419834,0.305631746394442,0.387203088132571,0.308043927703606,0.388856469209666,0.346845888888889,TRUE,TRUE
0.25,0.290656917746433,0.291759292156114,-0.00311891774643253,-0.00422129215611389,0.251025968200315,0.330560926218927,0.2520077177917,0.331603797551933,0.287538,TRUE,TRUE
0.5,0.224830301337118,0.225925845236758,-0.0124983013371183,-0.0135938452367577,0.181904699863555,0.264131085341455,0.182783611058929,0.263492179418588,0.212332,TRUE,TRUE
0.75,0.17846618888358,0.182570116916202,-0.0308341888835801,-0.0349381169162016,0.143662143375869,0.213641801016703,0.144348067869426,0.218425909884901,0.147632,TRUE,TRUE
0.01,0.400312078710378,0.405647302421608,-0.00664383628613535,-0.0119790599973658,0.36054555646306,0.446815572033369,0.366062268519391,0.45036816882523,0.393668242424242,TRUE,TRUE
0.05,0.380793669018413,0.387448796847306,-0.00960066901841289,-0.0162557968473061,0.340686222510814,0.426284713651798,0.347684803772674,0.432992871011707,0.371193,TRUE,TRUE
0.1,0.360099677823494,0.36638421081839,-0.0132537889346052,-0.0195383219295015,0.319414730040142,0.407162406245408,0.32596656537356,0.411971313879396,0.346845888888889,TRUE,TRUE
0.25,0.294897110996914,0.297450686367451,-0.00735911099691361,-0.00991268636745107,0.252413401325294,0.340947304955434,0.254850836741043,0.341696218232013,0.287538,TRUE,TRUE
0.5,0.223490135737365,0.22660579544164,-0.0111581357373645,-0.0142737954416404,0.178820832416678,0.269865848308647,0.18364682571498,0.269429042325851,0.212332,TRUE,TRUE
0.75,0.161973092585217,0.161965561685313,-0.0143410925852166,-0.0143335616853127,0.115155481291166,0.206467810392209,0.120899219845746,0.201064976188017,0.147632,TRUE,TRUE
0.01,0.42251544600491,0.42685681849889,-0.0288472035806673,-0.033188576074648,0.389971627079054,0.460758258364815,0.392281637796618,0.461926821962171,0.393668242424242,TRUE,TRUE
0.05,0.404479584504372,0.405461452030533,-0.0332865845043717,-0.0342684520305329,0.368007082422117,0.444598178073412,0.369077499696107,0.441272458155646,0.371193,TRUE,TRUE
0.1,0.390258901677425,0.390905451871265,-0.0434130127885357,-0.0440595629823764,0.351509848626604,0.429052993896242,0.351913820799984,0.42783295704911,0.346845888888889,FALSE,FALSE
0.25,0.326629226924591,0.324260040674832,-0.0390912269245906,-0.0367220406748322,0.287137388873572,0.369510894533348,0.282688920197158,0.364232141303746,0.287538,TRUE,TRUE
0.5,0.220783432941194,0.221136423344634,-0.00845143294119446,-0.0088044233446343,0.181280497650146,0.263977781413694,0.173841856869998,0.266101919145096,0.212332,TRUE,TRUE
0.75,0.180801410633111,0.177499135059723,-0.0331694106331107,-0.0298671350597234,0.142261925485778,0.218042007665586,0.136189772057395,0.218812660979887,0.147632,TRUE,TRUE
0.01,0.394631356181988,0.395542401072469,-0.00096311375774577,-0.0018741586482261,0.353516930736689,0.431423484558622,0.354935538355179,0.432466380603006,0.393668242424242,TRUE,TRUE
0.05,0.366726797121094,0.370691947264816,0.00446620287890598,0.000501052735184415,0.32386863354656,0.404160550915138,0.32734966062166,0.407843012097312,0.371193,TRUE,TRUE
0.1,0.349150099939711,0.351614257035748,-0.00230421105082224,-0.00476836814685871,0.306924775877877,0.387386626375702,0.307074013691504,0.392240486792574,0.346845888888889,TRUE,TRUE
0.25,0.293020562389489,0.291936519324432,-0.00548256238948935,-0.00439851932443192,0.24775876870432,0.332241076529548,0.24530116129823,0.331680500727715,0.287538,TRUE,TRUE
0.5,0.222126402287186,0.220634666099305,-0.0097944022871862,-0.00830266609930519,0.178652737533139,0.263589768262579,0.177070310902679,0.259888070924845,0.212332,TRUE,TRUE
0.75,0.142764742195172,0.134912518430335,0.00486725780482808,0.0127194815696655,0.0954510259652276,0.184020776698834,0.0883297557979698,0.177980633036219,0.147632,TRUE,TRUE
0.01,0.426978331911862,0.42424186997714,-0.0333100894876191,-0.0305736275528979,0.391044295505168,0.46737155799679,0.389522132814342,0.464449075058131,0.393668242424242,TRUE,TRUE
0.05,0.409165184115328,0.40673787644479,-0.0379721841153285,-0.03554487644479,0.373437838544826,0.452813192951447,0.370900283500588,0.448475343531635,0.371193,FALSE,TRUE
0.1,0.387949445753137,0.385505200287382,-0.0411035568642478,-0.0386593113984933,0.351176463169457,0.431875448417547,0.349349944093435,0.430273245117552,0.346845888888889,FALSE,FALSE
0.25,0.313649769658673,0.319718059005202,-0.0261117696586727,-0.0321800590052022,0.275971611707537,0.363574766816574,0.279840500544611,0.369533368478203,0.287538,TRUE,TRUE
0.5,0.206203392873965,0.204323042371828,0.00612860712603455,0.00800895762817208,0.160452052145516,0.254688097172581,0.158448172220138,0.256499535954057,0.212332,TRUE,TRUE
0.75,0.162408803228234,0.161127033190769,-0.0147768032282336,-0.0134950331907692,0.123412599324168,0.202737459467984,0.120194229258098,0.205400126118141,0.147632,TRUE,TRUE
0.01,0.365287508974702,0.362246286396781,0.0283807334495405,0.0314219560274616,0.323238068967148,0.403139224391424,0.321318012027931,0.397474755026545,0.393668242424242,TRUE,TRUE
0.05,0.343972325477129,0.341858024384531,0.0272206745228714,0.0293349756154689,0.302765118207259,0.37977576186994,0.302244383597746,0.377424608369158,0.371193,TRUE,TRUE
0.1,0.314086005180345,0.313199342466926,0.0327598837085439,0.033646546421963,0.27149647496541,0.352615452517082,0.269935958211228,0.351364581065549,0.346845888888889,TRUE,TRUE
0.25,0.277035115033238,0.273200304540255,0.0105028849667624,0.0143376954597448,0.234250747682957,0.317810197196227,0.229025279300225,0.314044009822845,0.287538,TRUE,TRUE
0.5,0.219943465354694,0.211575928490821,-0.00761146535469417,0.000756071509179085,0.178626962330359,0.258093404956021,0.169594524906529,0.251078462921834,0.212332,TRUE,TRUE
0.75,0.153481465438912,0.150620180599316,-0.00584946543891218,-0.0029881805993158,0.114421584699454,0.185508591811619,0.106873281463318,0.187810518973447,0.147632,TRUE,TRUE
0.01,0.365231228452251,0.365363728731448,0.0284370139719914,0.0283045136927948,0.327914598495991,0.402611149897057,0.329870356678613,0.403957021833797,0.393668242424242,TRUE,TRUE
0.05,0.341659664969886,0.341699719154999,0.0295333350301141,0.0294932808450011,0.305105562690058,0.381023942465819,0.305426554505021,0.383044362489313,0.371193,TRUE,TRUE
0.1,0.309996282108188,0.310561290571952,0.0368496067807011,0.0362845983169368,0.273134746788895,0.350931182478508,0.273716333543823,0.353064665153592,0.346845888888889,TRUE,TRUE
0.25,0.246728300490916,0.246704352058198,0.040809699509084,0.0408336479418021,0.208151391299609,0.289311890782844,0.20629096326339,0.290373594151107,0.287538,TRUE,TRUE
0.5,0.187863219277385,0.179271970172136,0.0244687807226152,0.0330600298278641,0.144781206469829,0.230857137872619,0.135006828798737,0.223335965735888,0.212332,TRUE,TRUE
0.75,0.145566079642883,0.138445810214485,0.00206592035711722,0.00918618978551486,0.101789082719651,0.18429267735229,0.0932527829679816,0.182350880388084,0.147632,TRUE,TRUE
0.01,0.390872773870037,0.388810427923223,0.00279546855420576,0.0048578145010198,0.355298344923389,0.433646291475003,0.352799922469526,0.429125326623934,0.393668242424242,TRUE,TRUE
0.05,0.366302639821664,0.367515649687592,0.00489036017833577,0.00367735031240773,0.329740769887047,0.407930258459945,0.331080885076592,0.409947270426309,0.371193,TRUE,TRUE
0.1,0.340037611477979,0.343216605778309,0.00680827741090989,0.0036292831105797,0.305999090264322,0.382616292338203,0.307585837385045,0.385991073024818,0.346845888888889,TRUE,TRUE
0.25,0.281820565129979,0.285824555353081,0.00571743487002074,0.00171344464691864,0.242521883339211,0.326487209925614,0.245689113923666,0.329420397883848,0.287538,TRUE,TRUE
0.5,0.179740122490363,0.175675654175105,0.0325918775096365,0.036656345824895,0.141673444445028,0.22203336265102,0.13460273359558,0.218033620479609,0.212332,TRUE,TRUE
0.75,0.102722673418972,0.0985307968240707,0.0449093265810279,0.0491012031759294,0.0571082126124814,0.148040879403434,0.0550669972883556,0.141227152391317,0.147632,TRUE,FALSE
0.01,0.365176435894268,0.366566395419663,0.0284918065299747,0.0271018470045797,0.326917717015717,0.402739044690258,0.326778245951682,0.403564083997619,0.393668242424242,TRUE,TRUE
0.05,0.344036145433072,0.346399469372499,0.0271568545669283,0.0247935306275008,0.304189955574609,0.382145799855726,0.305786230438222,0.385431700534698,0.371193,TRUE,TRUE
0.1,0.314899927770046,0.316649437983156,0.0319459611188428,0.0301964509057328,0.276256568010879,0.35379336102579,0.275149103905336,0.35487920751103,0.346845888888889,TRUE,TRUE
0.25,0.268217757784314,0.266679083208357,0.0193202422156857,0.0208589167916434,0.225491821427966,0.308038441201037,0.222775892760734,0.305669022949254,0.287538,TRUE,TRUE
0.5,0.187776754333235,0.185273556458051,0.024555245666765,0.027058443541949,0.142673459120424,0.227625600204019,0.1411074880678,0.22718742519431,0.212332,TRUE,TRUE
0.75,0.144134264558718,0.145578052274596,0.00349773544128162,0.00205394772540407,0.0941226484660827,0.189893765240572,0.0979191301138797,0.189393762830462,0.147632,TRUE,TRUE
0.01,0.382247986257722,0.383772281805615,0.0114202561665206,0.00989596061862758,0.342056418736511,0.425147934604621,0.344522519574702,0.425353229294275,0.393668242424242,TRUE,TRUE
0.05,0.359468689881183,0.361073469440849,0.0117243101188169,0.0101195305591511,0.319470398561309,0.403096708042728,0.321327426813777,0.405929041218659,0.371193,TRUE,TRUE
0.1,0.342562885336131,0.34072759575791,0.00428300355275829,0.00611829313097861,0.303079571571407,0.388541455797432,0.302038188080412,0.386743258768538,0.346845888888889,TRUE,TRUE
0.25,0.28146398265614,0.279350306427529,0.00607401734386021,0.00818769357247112,0.242581632982261,0.327937369052264,0.23904315820841,0.326947044824661,0.287538,TRUE,TRUE
0.5,0.223203901116059,0.221335091746417,-0.010871901116059,-0.00900309174641725,0.178212837172872,0.268499031490679,0.178980690221022,0.269287681658884,0.212332,TRUE,TRUE
0.75,0.141699511958145,0.140665073400593,0.0059324880418552,0.00696692659940759,0.0977135076524906,0.184458480886929,0.0951605027802559,0.18498534733252,0.147632,TRUE,TRUE
0.01,0.411354168613135,0.41062937444437,-0.0176859261888929,-0.0169611320201272,0.372280836544655,0.449479706148612,0.371279382356362,0.449452782464747,0.393668242424242,TRUE,TRUE
0.05,0.391228360827813,0.388636348213803,-0.0200353608278129,-0.0174433482138029,0.349772251102882,0.431746373721987,0.348997103254638,0.429341363723149,0.371193,TRUE,TRUE
0.1,0.365448105720217,0.362469421617877,-0.018602216831328,-0.0156235327289878,0.324714470000947,0.406987788552994,0.322809390761226,0.403934509136719,0.346845888888889,TRUE,TRUE
0.25,0.296095323224319,0.293473434358045,-0.00855732322431918,-0.00593543435804456,0.252912735353983,0.338561923977159,0.248988596863905,0.335904165714461,0.287538,TRUE,TRUE
0.5,0.220250291790935,0.228242558438238,-0.0079182917909352,-0.0159105584382383,0.182706296704117,0.260409194985564,0.186862419942928,0.273086886363639,0.212332,TRUE,TRUE
0.75,0.14016449314697,0.144296470299143,0.00746750685302994,0.00333552970085671,0.0965679998528624,0.181898857847299,0.098527501668716,0.1881358591023,0.147632,TRUE,TRUE
0.01,0.371683576817623,0.370659067226188,0.0219846656066192,0.0230091751980542,0.333960016284392,0.408052708824722,0.33512078190469,0.407099873598305,0.393668242424242,TRUE,TRUE
0.05,0.351831276761143,0.350283681333345,0.0193617232388568,0.0209093186666554,0.314926463754874,0.389984011834201,0.31460937826247,0.388162658091289,0.371193,TRUE,TRUE
0.1,0.319553542502908,0.31892663304555,0.0272923463859812,0.0279192558433391,0.280079359902174,0.357864841448674,0.280673591210376,0.358210541059614,0.346845888888889,TRUE,TRUE
0.25,0.260547570202959,0.260728446515051,0.0269904297970411,0.0268095534849493,0.224486393791561,0.304005532796436,0.224562533868109,0.303345334301577,0.287538,TRUE,TRUE
0.5,0.212209957287732,0.211237681452706,0.000122042712267817,0.00109431854729403,0.172932378105209,0.252065914528675,0.172484733999137,0.250847084267076,0.212332,TRUE,TRUE
0.75,0.149118471653302,0.141946850397856,-0.0014864716533024,0.00568514960214456,0.112514312309967,0.188011417004049,0.104167883288806,0.179947856711286,0.147632,TRUE,TRUE
0.01,0.40133562841528,0.399183392760281,-0.00766738599103756,-0.00551515033603811,0.364146307868031,0.4378574790164,0.362396516828394,0.436709000201592,0.393668242424242,TRUE,TRUE
0.05,0.382132104713682,0.37910259798934,-0.0109391047136824,-0.00790959798934038,0.345663188797486,0.421788976652513,0.342056837008145,0.419287736863742,0.371193,TRUE,TRUE
0.1,0.361011980331123,0.35872951357396,-0.0141660914422345,-0.0118836246850709,0.322318009250552,0.399899635628751,0.320255646966791,0.397688651323342,0.346845888888889,TRUE,TRUE
0.25,0.301867857794101,0.302552214620114,-0.0143298577941007,-0.0150142146201135,0.262033046837219,0.340878094152207,0.262329921854108,0.341979600910417,0.287538,TRUE,TRUE
0.5,0.220012736459233,0.215279280659028,-0.00768073645923281,-0.00294728065902805,0.179556286115558,0.258822172590461,0.172761696112374,0.2555236695096,0.212332,TRUE,TRUE
0.75,0.137310314301903,0.128769061951654,0.010321685698097,0.0188629380483462,0.0971896986268941,0.178829799938619,0.0862927104529437,0.175698991085623,0.147632,TRUE,TRUE
0.01,0.410283378572777,0.411602827438695,-0.0166151361485342,-0.0179345850144522,0.370299108232386,0.450370517807273,0.371127437580374,0.451163241356564,0.393668242424242,TRUE,TRUE
0.05,0.390926732880929,0.393602597917878,-0.0197337328809288,-0.0224095979178781,0.351631447750302,0.432258212553693,0.351455321093164,0.433656643669842,0.371193,TRUE,TRUE
0.1,0.364696377899268,0.366457500147555,-0.0178504890103796,-0.0196116112586665,0.322932773129849,0.406829054758171,0.323074577394535,0.40652061901574,0.346845888888889,TRUE,TRUE
0.25,0.304240671174368,0.307787741961245,-0.0167026711743675,-0.0202497419612445,0.262048869866593,0.3453414556429,0.265103193676946,0.349828949687018,0.287538,TRUE,TRUE
0.5,0.219086848322915,0.217765004294382,-0.00675484832291501,-0.00543300429438168,0.180379737213761,0.259450102519447,0.174493945235819,0.259845052455603,0.212332,TRUE,TRUE
0.75,0.170824945267148,0.168257452014633,-0.0231929452671483,-0.0206254520146325,0.136069968608573,0.20127743661191,0.130907686051076,0.199240792108263,0.147632,TRUE,TRUE
0.01,0.419538489148532,0.416248552262184,-0.0258702467242899,-0.0225803098379418,0.380561925863535,0.461008345983783,0.378045208339374,0.454325520542593,0.393668242424242,TRUE,TRUE
0.05,0.395232516930421,0.392923225752202,-0.0240395169304207,-0.0217302257522019,0.353462742757852,0.436442115582252,0.351343693799188,0.431433878095914,0.371193,TRUE,TRUE
0.1,0.37046423920844,0.368103182500163,-0.023618350319551,-0.0212572936112742,0.327271651029666,0.410763811997109,0.324285990817991,0.407870190977189,0.346845888888889,TRUE,TRUE
0.25,0.297129800591165,0.300590442171256,-0.00959180059116482,-0.0130524421712557,0.248668302747109,0.337188398955081,0.25158569281999,0.340673211340699,0.287538,TRUE,TRUE
0.5,0.228955488803314,0.22769323798545,-0.0166234888033144,-0.0153612379854505,0.186313771540454,0.270736677112844,0.182351590956877,0.269424792594009,0.212332,TRUE,TRUE
0.75,0.132511026052599,0.128327709623064,0.0151209739474011,0.0193042903769359,0.0875556203219471,0.182145154552615,0.0814104712644795,0.178527235581914,0.147632,TRUE,TRUE
0.01,0.451745032537713,0.447025759397341,-0.0580767901134707,-0.0533575169730989,0.412187635919363,0.496392111924575,0.407429123099992,0.49036447921781,0.393668242424242,FALSE,FALSE
0.05,0.424953206715852,0.421205605844578,-0.0537602067158522,-0.0500126058445781,0.383956819220438,0.469095585600243,0.381411798432733,0.463449558539069,0.371193,FALSE,FALSE
0.1,0.400304811366901,0.394652160508407,-0.0534589224780119,-0.0478062716195183,0.358141106082162,0.446436057307371,0.35147217731081,0.437975506303652,0.346845888888889,FALSE,FALSE
0.25,0.320499713465403,0.319856571755199,-0.0329617134654025,-0.0323185717551988,0.276974412489548,0.363582518124853,0.276471884282894,0.36294913125624,0.287538,TRUE,TRUE
0.5,0.250106143352896,0.250080216085287,-0.0377741433528958,-0.0377482160852866,0.209148884740781,0.292708719206059,0.209518512201439,0.294534967873016,0.212332,TRUE,TRUE
0.75,0.179895448338978,0.177648624504053,-0.0322634483389775,-0.0300166245040529,0.139122185065741,0.217067146918284,0.134563518298302,0.217279008933858,0.147632,TRUE,TRUE
0.01,0.327575460269962,0.323205179970281,0.0660927821542808,0.0704630624539618,0.293476677505574,0.36375794785742,0.288643314863175,0.357693723143052,0.393668242424242,FALSE,FALSE
